phase,phase_type,train_seed,test_seed,task_id,noise_level,テスト精度 (Test Acc),平均レイテンシ (ms/バッチ),p95 レイテンシ (ms/バッチ),推論時 Memory Allocated [MB],推論時 Memory Reserved [MB],学習時間/epoch,訓練時 Memory Allocated [MB],訓練時 Memory Reserved [MB],検証精度 (Val Acc),チェックポイントパス,wandbリンク
test_only,inference,-1,42,6,0.3,0.8764285445213318,11.202802658081055,17.194791793823242,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/ok4zb2p5
test_only,inference,-1,42,6,0.4,0.8817856907844543,11.432966232299805,19.42478370666504,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/8jnwu33c
test_only,inference,-1,42,6,0.5,0.8903571367263794,10.799163818359375,11.894157409667969,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/twhwzy7w
test_only,inference,-1,42,6,0.6,0.8996428847312927,11.155138969421387,15.310972213745117,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/6q7pmdki
test_only,inference,-1,42,6,0.7,0.9046428799629211,10.92357063293457,12.168709754943848,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/9qpw3tne
test_only,inference,-1,42,6,0.8,0.9057142734527588,10.989567756652832,14.022563934326172,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/j4tm307a
test_only,inference,-1,42,6,0.9,0.904285728931427,11.680659294128418,18.856689453125,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/do09pf64
test_only,inference,-1,42,6,0.0,0.8410714268684387,11.279583930969238,13.272263526916504,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/p4mzbil5
test_only,inference,-1,42,6,0.1,0.8460714221000671,10.71255874633789,11.517701148986816,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/2a6a3dic
test_only,inference,-1,42,6,0.2,0.8535714149475098,11.28273868560791,13.124810218811035,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/wosi3kfp
test_only,inference,-1,42,6,0.3,0.8596428632736206,11.709750175476074,15.405592918395996,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/1g6puxx6
test_only,inference,-1,42,6,0.4,0.8714285492897034,11.138766288757324,14.451848983764648,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/vlpx5293
test_only,inference,-1,42,6,0.5,0.8842856884002686,11.376168251037598,15.000618934631348,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/w6lvrx9v
test_only,inference,-1,42,6,0.6,0.8889285922050476,10.820171356201172,13.203598976135254,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/67au0l6p
test_only,inference,-1,42,6,0.7,0.8989285826683044,10.897113800048828,12.70559024810791,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/8xfgur7r
test_only,inference,-1,42,6,0.8,0.9024999737739563,11.413185119628906,12.736321449279785,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/ap0uqyyq
test_only,inference,-1,42,6,0.9,0.9010714292526245,10.917706489562988,12.329824447631836,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/6ioyo49j
test_only,inference,-1,42,6,1.0,0.8914285898208618,10.795676231384277,11.919510841369629,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/1sct64l2
